name,address,phone_number,website,type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
The Lodge Café,"Tameside Way, Birmingham",07552 471815,https://1map.top/the-lodge-cafe,cafe,Monday: 7:30 AM – 1:30 PM,Tuesday: 7:30 AM – 1:30 PM,Wednesday: 7:30 AM – 1:30 PM,Thursday: 7:30 AM – 1:30 PM,Friday: 7:30 AM – 1:30 PM,Saturday: 8:00 AM – 1:00 PM,Sunday: 8:00 AM – 1:00 PM
Dom Dines,"226 New John St W, Birmingham",0121 554 5005,https://domdines.com/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,restaurant,Monday: Closed,Tuesday: 7:30 AM – 10:00 PM,Wednesday: 7:30 AM – 10:00 PM,Thursday: 7:30 AM – 10:00 PM,Friday: 7:30 AM – 10:00 PM,Saturday: 7:30 AM – 10:00 PM,Sunday: Closed
Grill House,"411-413 Witton Rd, Birmingham",0121 681 8888,Not Available,restaurant,Monday: 4:00 – 11:00 PM,Tuesday: 4:00 – 11:00 PM,Wednesday: 4:00 – 11:00 PM,Thursday: 4:00 – 11:00 PM,Friday: 4:00 – 11:00 PM,Saturday: 4:00 – 11:00 PM,Sunday: 4:00 – 11:00 PM
My Pasta Bake,"42 Mount St, Nechells, Birmingham",Not Available,Not Available,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Asim Pizza & Kebab House,"227A Lozells Rd, Lozells, Birmingham",0121 551 3473,http://asimpizzakebabhouse.co.uk/?utm_source=google&utm_medium=pin-website&utm_content=website-button,meal_takeaway,Monday: 4:00 PM – 1:30 AM,Tuesday: 4:00 PM – 1:30 AM,Wednesday: 4:00 PM – 1:30 AM,Thursday: 4:00 PM – 1:30 AM,Friday: 4:00 PM – 1:30 AM,Saturday: 4:00 PM – 1:30 AM,Sunday: 4:00 PM – 1:30 AM
Rio's Piri Piri Lozells,"3A, & 3B, Heathfield Rd, Lozells, Birmingham",0121 270 4650,https://www.riospiripiri.com/,restaurant,Monday: 12:00 PM – 12:00 AM,Tuesday: 12:00 PM – 12:00 AM,Wednesday: 12:00 PM – 12:00 AM,Thursday: 12:00 PM – 12:00 AM,Friday: 12:00 PM – 12:00 AM,Saturday: 12:00 PM – 12:00 AM,Sunday: 12:00 PM – 12:00 AM
Mr Doner Romanian,"407 Witton Rd, Birmingham",07448 572245,https://www.facebook.com/mrdonerromanian/,restaurant,Monday: 12:00 – 10:00 PM,Tuesday: 12:00 – 10:00 PM,Wednesday: 12:00 – 10:00 PM,Thursday: 12:00 – 10:00 PM,Friday: 12:00 – 10:00 PM,Saturday: 12:00 – 10:00 PM,Sunday: 12:00 – 8:00 PM
Armani Caffe & Grill House,"54a Lozells Rd, Birmingham",0121 820 5658,https://armanicaffeandgrillhouse.co.uk/order-now,restaurant,Monday: 10:00 AM – 10:00 PM,Tuesday: 10:00 AM – 10:00 PM,Wednesday: 10:00 AM – 10:00 PM,Thursday: 10:00 AM – 10:00 PM,Friday: 10:00 AM – 10:00 PM,Saturday: 10:00 AM – 10:00 PM,Sunday: 10:00 AM – 10:00 PM
DIXY CHICKEN ASTON LANE,"231 Aston Ln, Witton, Birmingham",0121 356 2666,http://dixyaston.co.uk/,meal_takeaway,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 – 11:00 PM,Saturday: 12:00 – 11:00 PM,Sunday: 12:00 – 11:00 PM
Grill Box,"51 Birchfield Rd, Handsworth, Birmingham",0121 523 6663,Not Available,meal_takeaway,Monday: 4:00 PM – 12:00 AM,Tuesday: 4:00 PM – 12:00 AM,Wednesday: 4:00 PM – 12:00 AM,Thursday: 4:00 PM – 12:00 AM,Friday: 4:00 PM – 12:00 AM,Saturday: 3:00 PM – 12:00 AM,Sunday: 3:00 PM – 12:00 AM
KFC Perry Bar - One Stop Retail Park,"One Stop Retail Park, Walsall Rd, Perry Barr, Birmingham",0121 356 5175,https://www.kfc.co.uk/kfc-near-me/perry-bar-one-stop-retail-park?utm_term=Birchfield-Road&utm_medium=organic&utm_source=uberall,meal_takeaway,Monday: 10:30 AM – 9:00 PM,Tuesday: 10:30 AM – 9:00 PM,Wednesday: 10:30 AM – 9:00 PM,Thursday: 10:30 AM – 9:00 PM,Friday: 10:30 AM – 10:00 PM,Saturday: 10:30 AM – 10:00 PM,Sunday: 10:30 AM – 9:00 PM
Wi Jammin,"22 Soho Hill, Birmingham",0121 554 7730,Not Available,restaurant,Monday: 8:00 AM – 8:00 PM,Tuesday: 8:00 AM – 8:00 PM,Wednesday: 8:00 AM – 8:00 PM,Thursday: 8:00 AM – 8:00 PM,Friday: 8:00 AM – 8:00 PM,Saturday: 8:00 AM – 8:00 PM,Sunday: Closed
Grandma Aida's,"419 Witton Rd, Birmingham",0121 729 4316,Not Available,meal_takeaway,Monday: 2:00 – 10:00 PM,Tuesday: Closed,Wednesday: Closed,Thursday: 2:00 – 10:00 PM,Friday: 2:00 – 10:00 PM,Saturday: 2:00 – 10:00 PM,Sunday: 1:00 – 8:00 PM
Akbar's Roti Junction,"243 Witton Rd, Birmingham",0121 327 1763,Not Available,meal_takeaway,Monday: 11:00 AM – 10:00 PM,Tuesday: 11:00 AM – 10:00 PM,Wednesday: 11:00 AM – 10:00 PM,Thursday: 11:00 AM – 10:00 PM,Friday: 11:00 AM – 10:00 PM,Saturday: 11:00 AM – 10:00 PM,Sunday: 11:00 AM – 10:00 PM
Tjay's Birmingham Central,"Unit A4, Aston Seedbed Centre, Avenue Rd, Nechells, Birmingham",0121 798 0839,Not Available,meal_takeaway,Monday: 6:00 PM – 3:00 AM,Tuesday: Closed,Wednesday: 6:00 PM – 3:00 AM,Thursday: 6:00 PM – 3:00 AM,Friday: 6:00 PM – 5:00 AM,Saturday: 6:00 PM – 5:00 AM,Sunday: 6:00 PM – 5:00 AM
Marsh Hill Chippy,"307 Marsh Hill, Birmingham",0121 824 1023,Not Available,restaurant,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 – 11:00 PM,Saturday: 12:00 – 11:00 PM,Sunday: 12:00 – 11:00 PM
Mishtidesh Lozells,"1B Heathfield Rd, Lozells, Birmingham",0121 448 6950,http://www.mishtidesh.com/,store,Monday: 11:00 AM – 11:00 PM,Tuesday: 11:00 AM – 11:00 PM,Wednesday: 11:00 AM – 11:00 PM,Thursday: 11:00 AM – 11:00 PM,Friday: 2:00 – 11:00 PM,Saturday: 11:00 AM – 11:00 PM,Sunday: 11:00 AM – 11:00 PM
Burger Town,"283 Birchfield Rd, Handsworth, Birmingham",0121 517 0405,http://www.burger-town.co.uk/,restaurant,Monday: 4:00 PM – 12:00 AM,Tuesday: 4:00 PM – 12:00 AM,Wednesday: 4:00 PM – 12:00 AM,Thursday: 4:00 PM – 12:00 AM,Friday: 4:00 PM – 1:00 AM,Saturday: 4:00 PM – 1:00 AM,Sunday: 4:00 PM – 12:00 AM
Grillz Grillhouse,"51 Birchfield Rd, Handsworth, Birmingham",0121 824 0160,https://grillzgrillhouse.com/,restaurant,Monday: 4:00 – 11:00 PM,Tuesday: 4:00 – 11:00 PM,Wednesday: 4:00 – 11:00 PM,Thursday: 4:00 – 11:00 PM,Friday: 12:00 PM – 12:00 AM,Saturday: 12:00 PM – 12:00 AM,Sunday: 12:00 – 11:00 PM
Classic restaurant Aston food service ltd,"281-283 Witton Rd, Birmingham",0121 326 9929,Not Available,meal_takeaway,Monday: 11:00 AM – 12:00 AM,Tuesday: 11:00 AM – 12:00 AM,Wednesday: 11:00 AM – 12:00 AM,Thursday: 11:00 AM – 12:00 AM,Friday: 11:00 AM – 12:00 AM,Saturday: 11:00 AM – 12:00 AM,Sunday: 1:00 PM – 12:00 AM
Stewpots Caribbean Takeaway,"52 Nechells Park Rd, Nechells, Birmingham",0121 327 1444,http://stewpots.menupage.uk/,meal_takeaway,Monday: 5:00 – 9:00 PM,Tuesday: 5:00 – 9:00 PM,Wednesday: 5:00 – 9:00 PM,Thursday: 5:00 – 9:00 PM,Friday: 5:00 – 9:00 PM,Saturday: 5:00 – 9:00 PM,Sunday: Closed
Bun & Shake Birmingham,"Unit 83, Phillips Street Industrial Estate, Birmingham",0121 238 6972,https://bunandshake.co.uk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,restaurant,Monday: 8:00 PM – 6:00 AM,Tuesday: 8:00 PM – 6:00 AM,Wednesday: 8:00 PM – 6:00 AM,Thursday: 8:00 PM – 6:00 AM,Friday: 8:00 PM – 6:00 AM,Saturday: 8:00 PM – 6:00 AM,Sunday: 8:00 PM – 6:00 AM
High Quality Resturant,"66-68 Lozells Rd, Lozells, Birmingham",0121 554 9838,Not Available,meal_takeaway,Monday: 10:00 AM – 8:00 PM,Tuesday: 10:00 AM – 8:00 PM,Wednesday: 10:00 AM – 8:00 PM,Thursday: 10:00 AM – 8:00 PM,Friday: 10:00 AM – 8:00 PM,Saturday: 10:00 AM – 8:00 PM,Sunday: 10:00 AM – 8:00 PM
Royal Patties,"Newtown Shopping Centre Unit 32, Birmingham",0121 439 8030,https://royalpattiesonline.com/,meal_takeaway,Monday: 12:00 – 9:45 PM,Tuesday: 12:00 – 9:45 PM,Wednesday: 12:00 – 9:45 PM,Thursday: 12:00 – 9:45 PM,Friday: 12:00 – 9:45 PM,Saturday: 12:00 – 9:45 PM,Sunday: 12:00 – 9:45 PM
McDonald's,"Regina Dr, Perry Barr, Birmingham",07376 719813,https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8261661:Clicks:DIRSYN:,restaurant,Monday: 6:00 AM – 12:00 AM,Tuesday: 6:00 AM – 12:00 AM,Wednesday: 6:00 AM – 12:00 AM,Thursday: 6:00 AM – 12:00 AM,Friday: 6:00 AM – 12:00 AM,Saturday: 6:00 AM – 12:00 AM,Sunday: 6:00 AM – 12:00 AM
Umnia Restaurant & Takeaway,"32 Soho Hill, Birmingham",Not Available,Not Available,meal_takeaway,Monday: 11:00 AM – 10:30 PM,Tuesday: 11:00 AM – 10:30 PM,Wednesday: 11:00 AM – 10:30 PM,Thursday: 11:00 AM – 10:30 PM,Friday: 11:00 AM – 12:00 AM,Saturday: 11:00 AM – 12:00 AM,Sunday: 11:00 AM – 10:30 PM
Peppers City Takeout - Lozells,"161 Lozells Rd, Lozells, Birmingham",0121 240 1975,https://pepperscitytakeoutlozells.com/b9KE,restaurant,Monday: 12:00 PM – 12:30 AM,Tuesday: 12:00 PM – 12:30 AM,Wednesday: 12:00 PM – 12:30 AM,Thursday: 12:00 PM – 12:30 AM,Friday: 12:00 PM – 12:30 AM,Saturday: 12:00 PM – 12:30 AM,Sunday: 12:00 PM – 12:30 AM
Saqib Kebab House,"85 Lozells Rd, Lozells, Birmingham",0121 551 9798,https://saqib-kebab-house.business.site/,meal_takeaway,Monday: 11:30 AM – 2:00 AM,Tuesday: 11:30 AM – 2:00 AM,Wednesday: 11:30 AM – 2:00 AM,Thursday: 11:30 AM – 2:00 AM,Friday: 11:30 AM – 3:00 AM,Saturday: 11:30 AM – 3:00 AM,Sunday: 11:30 AM – 2:00 AM
wowpilau.com,"Phillips Street Industrial Estate, 85 Phillips St, Birmingham",07742 743744,http://www.wowpilau.com/,meal_takeaway,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 – 11:00 PM,Saturday: 12:00 – 11:00 PM,Sunday: 12:00 – 11:00 PM
Caspian Pizza Aston,"62 Victoria Rd, Birmingham",0121 515 5043,https://caspianpizzaaston.com/,meal_takeaway,Monday: 12:00 PM – 1:00 AM,Tuesday: 12:00 PM – 1:00 AM,Wednesday: 12:00 PM – 1:00 AM,Thursday: 12:00 PM – 1:00 AM,Friday: 12:00 PM – 1:00 AM,Saturday: 12:00 PM – 1:00 AM,Sunday: 12:00 PM – 1:00 AM
Bongo Takeaway,"97 Villa Rd, Handsworth, Birmingham",0121 688 8816,https://bongotakeaway.co.uk/ordernow,meal_takeaway,Monday: 12:00 – 10:00 PM,Tuesday: 12:00 – 10:00 PM,Wednesday: 12:00 – 10:00 PM,Thursday: 12:00 – 10:00 PM,Friday: 12:00 – 10:00 PM,Saturday: 11:57 AM – 12:00 AM,Sunday: Open 24 hours
Black Country Kitchens Limited,"212 Thimble Mill Ln, Birmingham",0121 327 2141,Not Available,cafe,Monday: 7:30 AM – 3:30 PM,Tuesday: 7:30 AM – 3:30 PM,Wednesday: 7:30 AM – 3:30 PM,Thursday: 7:30 AM – 3:30 PM,Friday: 7:30 AM – 3:30 PM,Saturday: 7:30 AM – 12:30 PM,Sunday: Closed
Romanian Restaurant Cerbul De Aur,"58 Gravelly Ln, Erdington, Birmingham",07466 371526,http://romanian-de-aur.poi.place/,restaurant,Monday: 1:00 – 10:00 PM,Tuesday: 1:00 – 10:00 PM,Wednesday: 1:00 – 10:00 PM,Thursday: 1:00 – 10:00 PM,Friday: 1:00 – 10:00 PM,Saturday: 1:00 – 10:00 PM,Sunday: 1:00 – 10:00 PM
Pizza Hut,"StarCity, Unit 4, Holly Ln, Nechells, Birmingham",0121 327 9666,https://www.pizzahut.co.uk/restaurants/store/details/Basildon,meal_takeaway,Monday: 11:30 AM – 10:00 PM,Tuesday: 11:30 AM – 10:00 PM,Wednesday: 11:30 AM – 10:00 PM,Thursday: 11:30 AM – 10:00 PM,Friday: 11:30 AM – 10:00 PM,Saturday: 11:30 AM – 10:00 PM,Sunday: 11:30 AM – 10:00 PM
Shere Khan's Star City,"Watson Rd, Nechells, Birmingham",0121 326 0691,https://shere-khan.co.uk/,restaurant,Monday: 1:30 – 10:30 PM,Tuesday: 1:30 – 10:30 PM,Wednesday: 1:30 – 10:30 PM,Thursday: 1:30 – 10:30 PM,Friday: 1:30 – 10:30 PM,Saturday: 1:30 – 10:30 PM,Sunday: 1:30 – 10:30 PM
Lions Bar Curry & Grill,"Church Rd, Birmingham",07769 222369,https://www.facebook.com/lionsbarcurryandgrill,restaurant,Monday: Closed,Tuesday: 5:00 – 10:30 PM,Wednesday: 5:00 – 10:30 PM,Thursday: 5:00 – 10:30 PM,Friday: 5:00 – 10:30 PM,Saturday: 4:30 – 10:30 PM,Sunday: 4:30 – 10:30 PM
Nando's Birmingham - Star City,"Star City, Centre, Unit 2, Watson Rd, Birmingham",0121 327 8551,https://www.nandos.co.uk/restaurants/birmingham-star-city?utm_campaign=websitecta_NA&utm_content=Multi-Chan_GB_NA_NA_NA_all_NA_NA_birmingham-star-city&utm_medium=mybusiness&utm_source=google&utm_term=Local,restaurant,Monday: 11:30 AM – 11:00 PM,Tuesday: 11:30 AM – 11:00 PM,Wednesday: 11:30 AM – 11:00 PM,Thursday: 11:30 AM – 11:00 PM,Friday: 11:30 AM – 11:00 PM,Saturday: 11:30 AM – 11:00 PM,Sunday: 11:30 AM – 11:00 PM
Curry Garden Erdington,"16 York Rd, Erdington, Birmingham",0121 373 7173,https://currygardenerdington.com/zdaE,restaurant,Monday: 4:30 PM – 1:00 AM,Tuesday: 4:30 PM – 1:00 AM,Wednesday: 4:30 PM – 1:00 AM,Thursday: 4:30 PM – 1:00 AM,Friday: 4:00 PM – 2:00 AM,Saturday: 4:30 PM – 2:00 AM,Sunday: 4:30 PM – 1:00 AM
Zauq Buffet,"Unit 17, Star City Watson Rd, Nechells, Birmingham",0121 327 2151,http://www.zauqbuffet.co.uk/,restaurant,Monday: 5:00 – 10:30 PM,Tuesday: 5:00 – 10:30 PM,Wednesday: 5:00 – 10:30 PM,Thursday: 5:00 – 10:30 PM,Friday: 5:00 – 10:30 PM,Saturday: 2:00 – 10:30 PM,Sunday: 2:00 – 10:30 PM
Signature Cuisine,"115 Sutton New Rd, Birmingham",0121 384 5534,Not Available,meal_takeaway,Monday: 8:00 AM – 10:00 PM,Tuesday: 8:00 AM – 10:00 PM,Wednesday: 8:00 AM – 10:00 PM,Thursday: 8:00 AM – 10:00 PM,Friday: 8:00 – 11:00 AM,Saturday: 8:00 – 11:00 AM,Sunday: 12:00 – 10:00 PM
Indian Kitchen,"189 Gravelly Ln, Birmingham",0121 382 6483,http://www.indiankitchenerdington.uk/,meal_delivery,"Monday: 12:30 – 1:00 AM, 4:30 PM – 12:00 AM","Tuesday: 12:30 – 1:00 AM, 4:30 PM – 12:00 AM","Wednesday: 12:30 – 1:00 AM, 4:30 PM – 12:00 AM","Thursday: 12:30 – 1:00 AM, 4:30 PM – 12:00 AM","Friday: 12:30 – 1:00 AM, 4:30 PM – 12:00 AM","Saturday: 12:30 – 1:00 AM, 4:30 PM – 12:00 AM","Sunday: 12:30 – 1:00 AM, 4:30 PM – 12:00 AM"
Buffet Island,"475 Tyburn Rd, Birmingham",0121 382 8382,http://www.buffetisland.co.uk/,restaurant,Monday: Closed,Tuesday: 6:00 – 10:00 PM,Wednesday: 6:00 – 10:00 PM,Thursday: 6:00 – 10:00 PM,Friday: 5:30 – 10:30 PM,"Saturday: 12:00 – 3:00 PM, 5:30 – 10:30 PM",Sunday: 12:00 – 9:00 PM
Chilli Spice,"200 Streetly Rd, Birmingham",0121 350 2966,Not Available,meal_takeaway,Monday: 9:00 AM – 9:00 PM,Tuesday: 9:00 AM – 9:00 PM,Wednesday: 9:00 AM – 9:00 PM,Thursday: 9:00 AM – 9:00 PM,Friday: 9:00 AM – 9:00 PM,Saturday: 9:00 AM – 9:00 PM,Sunday: 9:00 AM – 9:00 PM
ETCI MEHMET | Turkish Steak & Burger House - Birmingham,"Unit 16, Star City, Watson Rd, Birmingham",0161 228 3158,https://www.etcimehmet.co.uk/book.html,restaurant,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 – 11:30 PM,Saturday: 12:00 – 11:30 PM,Sunday: 12:00 – 11:00 PM
Tyler's Kitchen,"61 Gravelly Ln, Birmingham",0121 448 0270,http://www.tylerskitchen.co.uk/,meal_takeaway,Monday: Closed,Tuesday: 4:00 – 9:00 PM,Wednesday: 4:00 – 9:00 PM,Thursday: 1:00 – 9:00 PM,Friday: 4:00 – 9:00 PM,Saturday: 1:00 – 9:00 PM,Sunday: 4:00 – 9:00 PM
Fusion Food Restaurant,"Star City Leisure Park, 32 Watson Rd, Nechells, Birmingham",Not Available,Not Available,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Oodles N'Oodles Star City Birmingham,"Watson Rd, Nechells, Birmingham",0121 327 9389,https://www.oodlesnoodlesbham.co.uk/,meal_takeaway,Monday: 1:30 – 10:30 PM,Tuesday: 1:30 – 10:30 PM,Wednesday: 1:30 – 10:30 PM,Thursday: 1:30 – 10:30 PM,Friday: 1:30 – 10:30 PM,Saturday: 1:30 – 10:30 PM,Sunday: 1:30 – 10:30 PM
Mandarin Chef,"144 Gravelly Hill N, Erdington, Birmingham",0121 377 7787,https://order.mandarincheftakeaway.co.uk/#!/order,restaurant,Monday: 4:45 – 11:00 PM,Tuesday: 4:45 – 11:00 PM,Wednesday: 4:45 – 11:00 PM,Thursday: 4:45 – 11:00 PM,Friday: 4:30 – 11:00 PM,Saturday: 4:30 – 11:00 PM,Sunday: 4:45 – 11:00 PM
Spice Lounge,"14 Wood End Rd, Birmingham",0121 682 7713,Not Available,restaurant,Monday: 1:00 – 10:00 PM,Tuesday: 1:00 – 10:00 PM,Wednesday: 1:00 – 10:00 PM,Thursday: 1:00 – 10:00 PM,Friday: 1:00 – 10:00 PM,Saturday: 1:00 – 10:00 PM,Sunday: 1:00 – 10:00 PM
Shobha's,"Star City, Next to the Vue Cinema, Kiosk-4, Watson Rd, Birmingham",0121 328 9922,https://www.shobhasonline.co.uk/,restaurant,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 – 11:00 PM,Saturday: 12:00 – 11:00 PM,Sunday: 12:00 – 11:00 PM
Eastern Flavour Balti,"The Old Workshops, 15 Station Rd, Erdington, Birmingham",0121 350 6382,http://easternflavour.co.uk/,meal_takeaway,Monday: 5:00 – 11:00 PM,Tuesday: 5:00 – 11:00 PM,Wednesday: 5:00 – 11:00 PM,Thursday: 5:00 – 11:00 PM,Friday: 5:00 – 11:00 PM,Saturday: 5:00 – 11:00 PM,Sunday: 5:00 – 11:00 PM
Stockland Balti,"332 Marsh Ln, Erdington, Birmingham",0121 377 8789,http://stocklandbalti.com/,meal_takeaway,Monday: 5:00 – 11:00 PM,Tuesday: 5:00 – 11:00 PM,Wednesday: 5:00 – 11:00 PM,Thursday: 5:00 – 11:00 PM,Friday: 5:00 PM – 12:00 AM,Saturday: 5:00 PM – 12:00 AM,Sunday: 5:00 – 11:00 PM
Big John's Erdington,"Sutton New Road Erdington, 7-11 Sutton New Rd, Erdington, Birmingham",0121 373 5882,http://www.mybigjohns.com/,meal_delivery,Monday: 11:00 AM – 2:00 AM,Tuesday: 11:00 AM – 2:00 AM,Wednesday: 11:00 AM – 2:00 AM,Thursday: 11:00 AM – 2:00 AM,Friday: 11:00 AM – 3:00 AM,Saturday: 11:00 AM – 3:00 AM,Sunday: 11:00 AM – 2:00 AM
